volunteer_id,skill,preferred_task,location,available_time,language,transport,task_history,rating_reliability,name
1060,Water,Education,Rajkot,4hr am,English,,11,4.63,Arjun Verma
1061,Rescue,Rescue,Vadodara,7hr am,English,Bike,7,4.77,Rahul Nair
1062,Water,Rescue,Navsari,3hr pm,English,Car,38,3.84,Neha Kumar
1063,Rescue,Water,Navsari,5hr am,Gujarati,,13,2.85,Sneha Kumar
1064,Medical,Rescue,Vadodara,4hr pm,English,Car,43,3.03,Rahul Kumar
1065,Food,Water,Navsari,3hr am,Hindi,Bike,12,3.13,Arjun Reddy
1066,Food,Food,Rajkot,4hr pm,Hindi,Car,39,4.53,Rahul Verma
1067,Education,Rescue,Rajkot,7hr pm,Hindi,,14,4.41,Neha Singh
1068,Water,Education,Rajkot,5hr am,Hindi,Bike,3,4.63,Sneha Gupta
1069,Medical,Rescue,Vadodara,2hr am,Hindi,Car,44,3.17,Vikram Kumar
1070,Education,Food,Vadodara,4hr pm,English,Car,29,4.35,Anjali Singh
1071,Water,Education,Rajkot,8hr pm,English,Bike,42,2.91,Anjali Nair
1072,Food,Rescue,Navsari,2hr pm,English,Bike,35,4.27,Rahul Reddy
1073,Medical,Medical,Rajkot,6hr pm,Hindi,Car,2,3.18,Rohit Gupta
1074,Education,Food,Rajkot,1hr pm,Hindi,Car,16,3.98,Amit Sharma
1075,Food,Food,Rajkot,8hr pm,Hindi,Car,24,4.42,Karan Nair
1076,Water,Medical,Vadodara,7hr pm,Gujarati,Bike,41,4.74,Arjun Verma
1077,Food,Education,Ahmedabad,6hr pm,Hindi,Bike,14,3.21,Rohit Singh
1078,Rescue,Medical,Vadodara,6hr pm,Hindi,Bike,20,2.7,Pooja Nair
1079,Rescue,Food,Surat,8hr am,Gujarati,Car,19,2.65,Sneha Joshi
1080,Food,Food,Surat,2hr am,Gujarati,Bike,17,4.69,Rohit Singh
1081,Medical,Water,Rajkot,2hr pm,Hindi,Car,49,2.79,Vikram Mehta
1082,Medical,Medical,Surat,7hr pm,English,Bike,23,3.89,Rahul Verma
1083,Water,Water,Navsari,2hr am,English,Bike,46,3.04,Rahul Sharma
1084,Medical,Food,Rajkot,6hr am,Hindi,Bike,24,4.89,Anjali Nair
1085,Water,Medical,Navsari,3hr pm,Gujarati,Bike,9,3.76,Isha Verma
1086,Medical,Food,Ahmedabad,8hr pm,English,Bike,12,4.7,Pooja Singh
1087,Medical,Education,Vadodara,2hr am,English,Bike,41,3.77,Arjun Nair
1088,Education,Rescue,Surat,4hr am,Gujarati,Bike,29,3.64,Priya Verma
1089,Medical,Medical,Rajkot,8hr am,Gujarati,Bike,44,4.42,Arjun Kumar
1090,Medical,Water,Vadodara,4hr pm,English,Bike,31,4.68,Rohit Sharma
1091,Food,Food,Vadodara,3hr am,Gujarati,,38,3.66,Arjun Reddy
1092,Food,Medical,Surat,3hr am,Gujarati,,31,3.87,Neha Gupta
1093,Rescue,Rescue,Navsari,4hr am,Gujarati,,22,4.4,Sneha Kumar
1094,Food,Rescue,Surat,8hr am,Hindi,Bike,0,4.41,Isha Patel
1095,Education,Food,Vadodara,4hr pm,Hindi,,31,2.81,Pooja Mehta
1096,Education,Rescue,Rajkot,7hr pm,Hindi,,14,4.41,Pooja Patel
1097,Food,Water,Navsari,1hr pm,Hindi,Car,25,3.61,Sneha Reddy
1098,Food,Rescue,Vadodara,6hr pm,Hindi,Bike,32,3.33,Priya Patel
1099,Water,Education,Vadodara,4hr pm,Hindi,,19,4.48,Karan Patel
1100,Education,Education,Navsari,1hr pm,English,,48,4.63,Amit Verma
1101,Medical,Food,Ahmedabad,7hr am,Hindi,Bike,43,3.51,Priya Nair
1102,Medical,Education,Navsari,6hr pm,English,Car,1,4.57,Priya Kumar
1103,Food,Education,Navsari,8hr am,Hindi,,7,3.72,Isha Mehta
1104,Water,Medical,Surat,2hr pm,Hindi,,38,3.97,Karan Sharma
1105,Water,Water,Surat,5hr pm,English,Bike,4,4.62,Anjali Nair
1106,Water,Education,Navsari,4hr pm,Gujarati,Bike,46,3.36,Vikram Kumar
1107,Medical,Water,Vadodara,6hr pm,English,Car,6,2.74,Rahul Kumar
1108,Rescue,Education,Surat,2hr pm,English,Car,16,3.8,Anjali Singh
1109,Education,Food,Vadodara,8hr pm,Hindi,Car,0,4.83,Amit Sharma
1110,Medical,Rescue,Surat,6hr pm,Hindi,,1,3.02,Sneha Reddy
1111,Water,Food,Ahmedabad,8hr pm,Gujarati,Bike,28,3.86,Isha Mehta
1112,Medical,Water,Surat,8hr am,Gujarati,Car,48,2.72,Pooja Joshi
1113,Education,Water,Rajkot,3hr am,Gujarati,,33,3.13,Vikram Mehta
1114,Water,Food,Surat,5hr pm,Gujarati,,35,3.4,Vikram Patel
1115,Rescue,Education,Navsari,8hr am,Gujarati,,44,4.08,Rohit Reddy
1116,Medical,Water,Vadodara,6hr am,English,Car,6,2.74,Pooja Kumar
1117,Food,Education,Navsari,8hr pm,Hindi,Bike,31,4.79,Vikram Kumar
1118,Rescue,Medical,Navsari,1hr am,Hindi,Car,49,4.82,Vikram Kumar
1119,Food,Education,Surat,5hr am,English,Bike,5,3.01,Anjali Reddy
1120,Medical,Medical,Surat,2hr pm,Hindi,Car,43,4.08,Priya Joshi
1121,Education,Water,Surat,2hr am,English,Bike,10,2.71,Pooja Verma
1122,Food,Water,Surat,4hr am,Hindi,,26,2.73,Isha Singh
1123,Education,Medical,Ahmedabad,6hr pm,Gujarati,,47,3.76,Rohit Sharma
1124,Education,Food,Surat,1hr am,Hindi,,3,3.35,Rahul Sharma
1125,Water,Education,Vadodara,7hr am,English,Car,33,2.98,Sneha Sharma
1126,Rescue,Water,Ahmedabad,4hr pm,English,Bike,24,3.19,Rohit Singh
1127,Rescue,Water,Rajkot,4hr pm,Gujarati,Car,36,2.84,Isha Verma
1128,Medical,Medical,Navsari,7hr pm,Hindi,Bike,37,3.18,Karan Patel
1129,Water,Water,Vadodara,3hr pm,English,Bike,26,4.96,Rahul Gupta
1130,Water,Education,Navsari,7hr am,Gujarati,Bike,43,3.23,Vikram Verma
1131,Medical,Food,Ahmedabad,3hr pm,Hindi,Car,6,4.52,Priya Joshi
1132,Medical,Medical,Ahmedabad,6hr pm,Hindi,Car,44,3.98,Pooja Singh
1133,Education,Food,Surat,3hr pm,Hindi,Bike,39,4.15,Priya Gupta
1134,Water,Education,Rajkot,7hr am,English,Bike,29,3.88,Amit Patel
1135,Water,Water,Ahmedabad,6hr pm,Gujarati,Car,40,4.48,Neha Mehta
1136,Food,Medical,Navsari,8hr am,Gujarati,Car,22,2.81,Vikram Joshi
1137,Food,Medical,Surat,2hr pm,Gujarati,Bike,47,2.61,Arjun Verma
1138,Education,Food,Rajkot,5hr pm,Gujarati,,35,4.49,Amit Singh
1139,Medical,Rescue,Ahmedabad,4hr am,English,,22,4.53,Rohit Singh
1140,Education,Food,Navsari,5hr am,English,Bike,36,4.34,Pooja Joshi
1141,Food,Water,Rajkot,5hr am,English,Car,20,4.07,Priya Gupta
1142,Education,Education,Navsari,7hr am,Gujarati,,13,3.9,Priya Reddy
1143,Food,Education,Rajkot,3hr pm,English,Car,8,4.98,Amit Sharma
1144,Education,Medical,Rajkot,6hr pm,Hindi,Car,8,4.68,Rohit Mehta
1145,Water,Medical,Ahmedabad,1hr am,Hindi,,45,3.22,Rohit Nair
1146,Education,Water,Rajkot,8hr am,Hindi,,15,4.01,Priya Reddy
1147,Education,Medical,Vadodara,2hr pm,English,Car,7,4.39,Sneha Singh
1148,Medical,Food,Rajkot,4hr pm,Hindi,Car,47,3.09,Sneha Mehta
1149,Education,Medical,Surat,7hr pm,Gujarati,,10,3.03,Anjali Patel
1150,Water,Medical,Rajkot,5hr pm,Hindi,Bike,31,2.57,Pooja Singh
1151,Water,Water,Ahmedabad,1hr am,English,Bike,21,4.17,Rahul Singh
1152,Rescue,Rescue,Rajkot,2hr pm,Hindi,,33,2.59,Karan Gupta
1153,Food,Rescue,Vadodara,4hr pm,English,,11,3.52,Pooja Mehta
1154,Education,Rescue,Rajkot,7hr am,Gujarati,Bike,37,3.17,Arjun Patel
1155,Food,Rescue,Surat,7hr am,Gujarati,Bike,18,4.21,Sneha Verma
1156,Water,Medical,Vadodara,6hr pm,Gujarati,Car,36,3.33,Pooja Kumar
1157,Food,Food,Rajkot,5hr pm,Gujarati,,34,2.71,Rahul Joshi
1158,Medical,Medical,Surat,5hr pm,Hindi,,49,4.56,Amit Singh
1159,Water,Education,Navsari,7hr am,Gujarati,Car,45,2.9,Anjali Verma
1160,Food,Medical,Navsari,2hr am,Hindi,,26,4.47,Isha Gupta
1161,Water,Food,Vadodara,3hr pm,Gujarati,Bike,30,4.87,Karan Sharma
1162,Medical,Education,Navsari,1hr am,Gujarati,Bike,35,2.71,Arjun Reddy
1163,Water,Food,Ahmedabad,5hr am,English,,0,4.09,Amit Joshi
1164,Education,Water,Ahmedabad,8hr am,Hindi,,30,2.78,Rahul Joshi
1165,Rescue,Food,Surat,5hr am,English,Car,12,2.59,Rahul Verma
1166,Medical,Food,Navsari,5hr pm,Hindi,,25,4.34,Anjali Kumar
1167,Rescue,Food,Surat,7hr pm,Hindi,Car,19,2.69,Pooja Kumar
1168,Medical,Water,Ahmedabad,8hr am,English,Car,21,3.92,Amit Joshi
1169,Education,Rescue,Navsari,8hr pm,English,Car,16,4.5,Priya Nair
1170,Education,Medical,Ahmedabad,1hr pm,Hindi,,30,4.19,Isha Gupta
1171,Rescue,Food,Rajkot,3hr pm,Hindi,Bike,13,4.65,Priya Gupta
1172,Food,Water,Rajkot,6hr am,English,,25,3.61,Arjun Kumar
1173,Water,Education,Surat,7hr pm,Hindi,Car,35,3.34,Karan Patel
1174,Education,Food,Vadodara,1hr pm,English,Car,50,3.92,Amit Sharma
1175,Medical,Medical,Navsari,1hr am,Gujarati,Bike,42,3.34,Isha Verma
1176,Food,Education,Navsari,6hr pm,English,,4,2.96,Karan Singh
1177,Rescue,Education,Vadodara,1hr am,Gujarati,Car,43,2.87,Sneha Singh
1178,Medical,Education,Surat,4hr pm,Hindi,Bike,33,4.33,Priya Verma
1179,Rescue,Food,Vadodara,6hr pm,Gujarati,Bike,27,4.78,Neha Gupta
1180,Water,Medical,Ahmedabad,8hr am,Hindi,Bike,29,2.96,Pooja Joshi
1181,Food,Medical,Surat,5hr am,English,,47,4.42,Amit Mehta
1182,Food,Education,Navsari,3hr pm,Hindi,,44,2.61,Anjali Joshi
1183,Water,Rescue,Ahmedabad,2hr am,English,Bike,16,3.51,Priya Nair
1184,Medical,Rescue,Navsari,7hr pm,Gujarati,,9,4.11,Karan Patel
1185,Medical,Water,Rajkot,7hr am,Gujarati,Car,11,3.14,Karan Joshi
1186,Medical,Medical,Ahmedabad,8hr am,English,,15,4.14,Amit Mehta
1187,Rescue,Water,Rajkot,1hr am,Hindi,,46,4.61,Karan Nair
1188,Water,Medical,Surat,5hr pm,Gujarati,,44,3.85,Priya Verma
1189,Education,Water,Surat,2hr am,English,Bike,10,2.71,Arjun Gupta
1190,Food,Water,Ahmedabad,8hr am,Gujarati,Car,37,4.67,Amit Kumar
1191,Water,Rescue,Vadodara,1hr pm,Gujarati,Bike,32,2.8,Rahul Singh
1192,Medical,Medical,Ahmedabad,8hr pm,English,Car,48,4.93,Sneha Verma
1193,Education,Rescue,Navsari,1hr pm,Gujarati,Bike,50,3.34,Vikram Mehta
1194,Education,Water,Navsari,7hr pm,Hindi,Bike,43,3.65,Karan Kumar
1195,Food,Education,Ahmedabad,7hr am,English,Car,23,2.59,Rohit Patel
1196,Rescue,Water,Surat,1hr am,Gujarati,Car,38,3.98,Neha Mehta
1197,Food,Water,Surat,4hr pm,Hindi,,26,2.73,Isha Verma
1198,Rescue,Rescue,Vadodara,7hr am,Hindi,Bike,40,2.69,Isha Gupta
1199,Food,Rescue,Navsari,2hr am,Hindi,Bike,6,2.97,Arjun Patel
1200,Medical,Rescue,Rajkot,6hr pm,Gujarati,Car,34,3.42,Isha Singh
1201,Food,Medical,Ahmedabad,6hr pm,Gujarati,Bike,42,4.16,Amit Joshi
1202,Medical,Education,Ahmedabad,7hr pm,Hindi,Bike,22,2.55,Rohit Singh
1203,Rescue,Water,Navsari,2hr pm,Gujarati,Car,22,2.61,Rahul Verma
1204,Food,Water,Rajkot,5hr am,English,Bike,27,2.56,Pooja Mehta
1205,Education,Water,Ahmedabad,4hr am,Gujarati,Bike,30,4.03,Sneha Kumar
1206,Medical,Rescue,Vadodara,6hr am,Hindi,Bike,46,4.96,Neha Verma
1207,Rescue,Water,Surat,8hr am,English,Car,41,4.95,Karan Gupta
1208,Water,Water,Vadodara,7hr pm,English,,48,3.87,Rohit Nair
1209,Water,Food,Navsari,3hr pm,Hindi,,13,4.19,Anjali Gupta
1210,Rescue,Medical,Vadodara,3hr pm,Hindi,Car,20,4.88,Isha Verma
1211,Rescue,Rescue,Surat,5hr pm,Gujarati,Bike,30,3.97,Anjali Mehta
1212,Food,Food,Navsari,4hr pm,Hindi,Car,34,4.08,Rahul Patel
1213,Water,Food,Rajkot,4hr am,Hindi,Car,1,4.23,Sneha Mehta
1214,Medical,Rescue,Surat,6hr am,Hindi,Bike,50,4.76,Amit Sharma
1215,Education,Education,Navsari,7hr pm,Gujarati,,13,3.9,Arjun Gupta
1216,Water,Food,Rajkot,7hr pm,English,,32,2.97,Karan Verma
1217,Rescue,Food,Surat,4hr pm,Hindi,Bike,11,4.37,Pooja Singh
1218,Rescue,Water,Navsari,2hr am,English,Bike,11,4.05,Vikram Sharma
1219,Medical,Water,Rajkot,4hr am,Gujarati,Bike,43,3.81,Rahul Gupta
1220,Water,Medical,Surat,2hr am,English,Car,31,3.5,Arjun Verma
1221,Education,Rescue,Navsari,2hr pm,Hindi,Car,50,4.88,Rohit Sharma
1222,Food,Education,Ahmedabad,7hr am,Hindi,Car,5,4.18,Rahul Verma
1223,Medical,Medical,Ahmedabad,8hr am,English,,15,4.14,Priya Kumar
1224,Medical,Rescue,Rajkot,2hr pm,Hindi,Bike,37,4.55,Sneha Patel
1225,Rescue,Water,Navsari,2hr am,English,Bike,11,4.05,Rohit Mehta
1226,Water,Medical,Rajkot,5hr pm,Gujarati,,34,4.83,Arjun Patel
1227,Rescue,Education,Navsari,6hr pm,Gujarati,,35,3.96,Karan Verma
1228,Food,Water,Surat,8hr pm,Hindi,Bike,0,4.61,Neha Kumar
1229,Rescue,Medical,Surat,3hr am,Hindi,Bike,41,4.24,Neha Reddy
1230,Water,Water,Surat,5hr am,English,Bike,4,4.62,Amit Gupta
1231,Water,Education,Rajkot,1hr pm,Gujarati,Bike,3,4.62,Priya Verma
1232,Education,Food,Rajkot,1hr am,Hindi,Car,16,3.98,Sneha Reddy
1233,Food,Rescue,Navsari,2hr pm,English,Bike,35,4.27,Neha Verma
1234,Education,Rescue,Ahmedabad,8hr am,English,,25,3.4,Rohit Mehta
1235,Education,Food,Surat,3hr am,English,,25,3.64,Rahul Nair
1236,Education,Rescue,Rajkot,7hr pm,Gujarati,Bike,37,3.17,Anjali Nair
1237,Medical,Education,Surat,8hr pm,Hindi,Car,15,2.87,Karan Gupta
1238,Food,Education,Navsari,1hr pm,English,,0,4.02,Pooja Gupta
1239,Food,Rescue,Rajkot,4hr pm,Hindi,Car,38,4.0,Pooja Nair
1240,Education,Rescue,Ahmedabad,4hr pm,Gujarati,Bike,39,4.45,Rohit Sharma
1241,Education,Food,Rajkot,7hr am,Hindi,Bike,14,3.56,Sneha Patel
1242,Education,Water,Ahmedabad,7hr pm,English,Bike,28,3.68,Sneha Patel
1243,Education,Rescue,Ahmedabad,5hr am,Gujarati,Car,6,4.11,Arjun Patel
1244,Food,Food,Navsari,1hr pm,Gujarati,,10,4.5,Vikram Nair
1245,Food,Rescue,Surat,8hr pm,Hindi,Bike,0,4.41,Amit Singh
1246,Medical,Water,Vadodara,5hr pm,Hindi,Car,26,4.52,Sneha Reddy
1247,Rescue,Medical,Vadodara,3hr pm,Gujarati,Car,14,3.89,Karan Kumar
1248,Water,Water,Surat,3hr pm,Gujarati,,27,3.39,Anjali Kumar
1249,Water,Rescue,Navsari,5hr pm,Hindi,Car,32,4.32,Rahul Mehta
1250,Water,Rescue,Surat,6hr am,Hindi,Bike,49,2.85,Anjali Kumar
1251,Medical,Medical,Surat,7hr am,English,Bike,23,3.89,Karan Verma
1252,Education,Food,Navsari,6hr pm,English,Car,50,4.41,Neha Joshi
1253,Medical,Water,Vadodara,3hr am,English,Car,17,4.12,Rahul Nair
1254,Education,Food,Vadodara,1hr pm,Gujarati,Bike,1,4.47,Rohit Reddy
1255,Education,Medical,Ahmedabad,6hr pm,Gujarati,,47,3.76,Karan Joshi
1256,Rescue,Medical,Rajkot,3hr pm,English,Car,25,3.12,Pooja Patel
1257,Medical,Food,Vadodara,7hr pm,English,,3,3.55,Priya Mehta
1258,Food,Education,Navsari,6hr am,English,Car,19,4.85,Karan Verma
1259,Food,Water,Vadodara,4hr am,Gujarati,Car,6,3.27,Vikram Kumar
1260,Education,Food,Surat,3hr pm,English,,4,2.57,Arjun Kumar
1261,Education,Medical,Vadodara,5hr pm,Hindi,,1,4.18,Isha Gupta
1262,Food,Food,Surat,4hr am,Gujarati,Car,16,2.95,Amit Singh
1263,Medical,Rescue,Navsari,4hr pm,English,Car,10,3.63,Amit Sharma
1264,Education,Education,Navsari,6hr pm,Gujarati,,39,3.15,Rahul Nair
1265,Water,Rescue,Navsari,5hr am,Hindi,Car,32,4.32,Sneha Gupta
1266,Medical,Education,Surat,8hr am,English,Bike,9,3.03,Pooja Gupta
1267,Medical,Water,Surat,3hr pm,English,,50,4.79,Amit Patel
1268,Rescue,Medical,Surat,4hr am,Gujarati,Car,31,3.64,Isha Joshi
1269,Food,Water,Navsari,8hr am,Gujarati,Bike,9,4.13,Anjali Reddy
1270,Water,Education,Navsari,3hr pm,Hindi,Bike,25,3.65,Rahul Patel
1271,Water,Medical,Vadodara,7hr pm,Gujarati,Bike,41,4.74,Vikram Verma
1272,Education,Water,Surat,2hr am,Hindi,Car,50,4.58,Neha Patel
1273,Food,Food,Ahmedabad,5hr pm,English,Bike,32,3.3,Karan Gupta
1274,Medical,Food,Vadodara,8hr am,Hindi,,19,4.63,Pooja Joshi
1275,Education,Medical,Rajkot,5hr am,Hindi,Car,39,3.12,Karan Verma
1276,Water,Rescue,Surat,2hr pm,Hindi,Car,7,2.68,Vikram Reddy
1277,Food,Water,Vadodara,3hr am,Gujarati,Bike,15,2.65,Rohit Verma
1278,Education,Medical,Rajkot,7hr pm,Gujarati,Car,49,4.98,Rahul Mehta
1279,Rescue,Water,Ahmedabad,1hr pm,Hindi,,21,4.0,Anjali Reddy
1280,Rescue,Water,Vadodara,8hr pm,Hindi,Bike,32,4.17,Isha Joshi
1281,Water,Food,Rajkot,6hr am,Hindi,,4,3.92,Priya Patel
1282,Food,Education,Navsari,6hr pm,English,Car,19,4.85,Pooja Mehta
1283,Medical,Education,Rajkot,4hr pm,Hindi,Car,16,4.58,Isha Reddy
1284,Rescue,Food,Surat,3hr am,Hindi,Bike,27,4.51,Priya Kumar
1285,Education,Rescue,Ahmedabad,1hr am,Hindi,Car,17,3.86,Pooja Joshi
1286,Rescue,Education,Vadodara,7hr pm,English,,39,4.93,Amit Kumar
1287,Water,Education,Rajkot,4hr am,Hindi,Bike,40,2.6,Anjali Verma
1288,Rescue,Food,Navsari,6hr am,English,Bike,19,4.74,Karan Kumar
1289,Water,Water,Ahmedabad,7hr am,Gujarati,Car,26,4.62,Rahul Nair
1290,Water,Education,Rajkot,7hr am,Hindi,Bike,8,3.76,Karan Verma
1291,Medical,Water,Vadodara,4hr am,English,,17,2.78,Pooja Reddy
1292,Medical,Rescue,Navsari,7hr pm,Gujarati,,9,4.11,Arjun Reddy
1293,Water,Rescue,Ahmedabad,8hr pm,Hindi,,36,2.54,Priya Gupta
1294,Food,Medical,Surat,2hr pm,Gujarati,Car,40,3.11,Rahul Nair
1295,Food,Medical,Surat,2hr am,English,,44,4.16,Karan Patel
1296,Medical,Water,Rajkot,8hr pm,Hindi,Bike,15,4.34,Vikram Mehta
1297,Education,Medical,Vadodara,6hr pm,Gujarati,Bike,5,4.09,Rahul Singh
1298,Water,Water,Rajkot,1hr pm,Hindi,Car,43,4.79,Rohit Joshi
1299,Food,Medical,Ahmedabad,4hr pm,Gujarati,Car,49,3.49,Rahul Sharma
1300,Water,Water,Ahmedabad,7hr am,English,Bike,38,4.05,Rohit Joshi
1301,Food,Rescue,Vadodara,3hr pm,Gujarati,Car,12,3.9,Sneha Mehta
1302,Water,Food,Rajkot,4hr am,Hindi,Car,1,4.23,Anjali Patel
1303,Water,Education,Rajkot,4hr am,Hindi,Bike,40,2.6,Neha Sharma
1304,Education,Food,Surat,3hr pm,English,,25,3.64,Karan Joshi
1305,Water,Medical,Ahmedabad,5hr am,Hindi,Car,2,2.73,Sneha Gupta
1306,Food,Medical,Navsari,1hr am,Hindi,Bike,7,2.51,Pooja Verma
1307,Food,Food,Navsari,1hr am,Gujarati,,10,4.5,Amit Mehta
1308,Rescue,Water,Rajkot,3hr am,Gujarati,Bike,16,2.86,Karan Kumar
1309,Food,Education,Navsari,1hr pm,Hindi,Bike,10,4.43,Rohit Patel
1310,Food,Rescue,Surat,1hr am,Hindi,,7,4.55,Pooja Verma
1311,Education,Education,Ahmedabad,3hr pm,Hindi,Bike,3,2.66,Karan Kumar
1312,Education,Rescue,Surat,6hr pm,Hindi,Car,4,2.98,Amit Joshi
1313,Food,Water,Rajkot,5hr am,English,Bike,27,2.56,Priya Patel
1314,Medical,Rescue,Vadodara,8hr am,Gujarati,,8,2.89,Priya Gupta
1315,Water,Water,Vadodara,6hr am,English,,41,3.68,Vikram Gupta
1316,Food,Water,Navsari,3hr pm,Hindi,Bike,12,3.13,Karan Gupta
1317,Education,Water,Navsari,1hr pm,Hindi,Car,3,3.31,Sneha Mehta
1318,Water,Water,Ahmedabad,3hr pm,English,Car,38,3.94,Karan Nair
1319,Rescue,Food,Surat,6hr pm,English,,15,3.59,Neha Joshi
1320,Medical,Education,Ahmedabad,8hr pm,Hindi,,25,4.63,Priya Gupta
1321,Water,Food,Navsari,6hr pm,Hindi,Bike,47,2.5,Anjali Mehta
1322,Food,Medical,Ahmedabad,6hr pm,Gujarati,,25,2.94,Arjun Joshi
1323,Education,Education,Vadodara,7hr pm,English,Car,44,3.36,Amit Verma
1324,Water,Food,Surat,6hr am,Hindi,,37,3.28,Rohit Gupta
1325,Rescue,Education,Vadodara,1hr am,Gujarati,Bike,35,4.76,Amit Reddy
1326,Medical,Water,Rajkot,4hr am,Gujarati,Bike,43,3.81,Vikram Reddy
1327,Food,Education,Ahmedabad,4hr am,English,Bike,26,4.33,Sneha Reddy
1328,Education,Rescue,Ahmedabad,8hr pm,Hindi,,14,3.57,Pooja Verma
1329,Rescue,Education,Navsari,7hr pm,English,Car,20,3.3,Vikram Kumar
1330,Education,Water,Ahmedabad,4hr pm,Gujarati,Bike,30,4.03,Sneha Joshi
1331,Rescue,Water,Ahmedabad,1hr am,Hindi,,21,4.0,Rahul Verma
1332,Food,Food,Ahmedabad,8hr am,English,,48,4.11,Sneha Verma
1333,Medical,Education,Vadodara,4hr pm,Hindi,Bike,25,3.05,Anjali Kumar
1334,Medical,Education,Ahmedabad,5hr am,English,,38,2.92,Sneha Joshi
1335,Water,Medical,Ahmedabad,4hr pm,Gujarati,Car,40,2.98,Arjun Gupta
1336,Rescue,Education,Rajkot,8hr am,Hindi,Bike,31,3.56,Neha Gupta
1337,Water,Medical,Navsari,7hr am,Gujarati,Bike,31,2.92,Karan Mehta
1338,Food,Rescue,Vadodara,4hr pm,Gujarati,,42,4.59,Arjun Patel
1339,Education,Water,Navsari,1hr pm,Hindi,Car,3,3.31,Amit Gupta
1340,Rescue,Food,Surat,6hr am,English,,15,3.59,Pooja Sharma
1341,Medical,Rescue,Surat,6hr am,Hindi,,1,3.02,Pooja Joshi
1342,Education,Rescue,Surat,6hr am,Hindi,Car,4,2.98,Amit Patel
1343,Water,Food,Navsari,3hr pm,Hindi,,13,4.19,Priya Mehta
1344,Education,Water,Vadodara,3hr am,English,Bike,28,4.18,Vikram Sharma
1345,Education,Education,Vadodara,3hr am,English,,8,2.86,Rohit Kumar
1346,Food,Rescue,Navsari,7hr pm,Gujarati,,39,3.38,Karan Reddy
1347,Water,Water,Rajkot,8hr am,Hindi,Car,3,3.72,Pooja Singh
1348,Rescue,Medical,Vadodara,3hr pm,Hindi,Car,20,4.88,Anjali Nair
1349,Medical,Water,Surat,7hr am,Gujarati,Car,27,3.83,Arjun Gupta
1350,Rescue,Food,Vadodara,2hr am,Gujarati,Bike,2,4.34,Rahul Nair
1351,Education,Food,Rajkot,7hr pm,Hindi,Bike,14,3.56,Karan Verma
1352,Rescue,Water,Vadodara,8hr am,Gujarati,Bike,29,4.14,Karan Kumar
1353,Medical,Education,Ahmedabad,2hr pm,Hindi,Bike,16,3.6,Arjun Nair
1354,Rescue,Water,Surat,1hr am,Gujarati,Car,38,3.98,Pooja Kumar
1355,Medical,Water,Vadodara,1hr pm,Gujarati,Bike,35,3.34,Neha Singh
1356,Rescue,Water,Rajkot,6hr pm,Hindi,Car,3,2.72,Priya Joshi
1357,Medical,Rescue,Vadodara,3hr pm,English,,44,2.74,Rahul Kumar
1358,Water,Water,Ahmedabad,6hr pm,Gujarati,Car,40,4.48,Pooja Singh
1359,Education,Food,Rajkot,5hr pm,Gujarati,,35,4.49,Sneha Mehta
1360,Rescue,Food,Ahmedabad,1hr am,Gujarati,Bike,30,3.17,Vikram Mehta
1361,Food,Food,Vadodara,7hr am,English,Car,23,3.36,Amit Gupta
1362,Education,Water,Rajkot,1hr am,Gujarati,Car,40,3.76,Vikram Verma
1363,Education,Education,Surat,1hr am,Hindi,Bike,32,4.99,Rohit Nair
1364,Water,Medical,Vadodara,7hr pm,Hindi,,3,2.67,Arjun Sharma
1365,Medical,Rescue,Rajkot,1hr am,Hindi,Bike,31,3.33,Pooja Sharma
1366,Rescue,Rescue,Ahmedabad,6hr am,English,Car,4,4.14,Rohit Patel
1367,Education,Rescue,Vadodara,8hr am,Hindi,Car,32,2.93,Amit Singh
1368,Rescue,Rescue,Vadodara,7hr pm,English,Bike,7,4.77,Sneha Gupta
1369,Food,Education,Navsari,3hr am,Hindi,,44,2.61,Neha Joshi
1370,Water,Food,Surat,5hr am,Gujarati,,35,3.4,Karan Sharma
1371,Food,Food,Surat,1hr pm,English,Car,26,4.47,Rohit Nair
1372,Food,Water,Rajkot,1hr am,English,,12,3.06,Rohit Verma
1373,Water,Education,Rajkot,7hr pm,Hindi,Bike,8,3.76,Anjali Reddy
1374,Food,Medical,Surat,2hr am,Gujarati,Bike,47,2.61,Sneha Verma
1375,Food,Medical,Surat,2hr pm,English,,44,4.16,Neha Joshi
1376,Medical,Medical,Rajkot,6hr am,Hindi,Car,2,3.18,Isha Verma
1377,Rescue,Water,Vadodara,8hr am,Gujarati,Bike,29,4.14,Rahul Gupta
1378,Medical,Medical,Ahmedabad,2hr am,English,,13,3.83,Sneha Patel
1379,Food,Rescue,Ahmedabad,1hr pm,Hindi,Car,47,4.34,Rahul Mehta
1380,Education,Water,Surat,2hr am,Hindi,Car,50,4.58,Amit Patel
1381,Rescue,Water,Surat,4hr pm,Gujarati,Bike,11,3.12,Vikram Reddy
1382,Education,Education,Ahmedabad,5hr am,Hindi,Car,11,4.85,Pooja Gupta
1383,Food,Food,Vadodara,3hr pm,Gujarati,Bike,13,3.56,Rahul Sharma
1384,Rescue,Medical,Surat,4hr pm,English,Bike,25,4.05,Rohit Sharma
1385,Medical,Rescue,Vadodara,1hr am,Gujarati,Car,46,3.9,Vikram Kumar
